"Date of News/Twitter","Tweet content/news headline","source of news / person name who has tweeted","label","score",,,,,
"2022-02-27 11:56:27","Green Hydrogen India an Initiative by #phdcci and #haridhartineelaakash. 
For lastest #greenhydrogen updates visit our website. 

#greenhydrogenindia #fuelcell #climatechange #cleanenergy #hydrogen #climatechangeisreal #zeroemission #sustainability #energytransition #technology https://t.co/epX9IJ4dTv","greenh2india","NEGATIVE",0.965306043624878,,,,,
"2022-02-27 11:54:03","RT @CMRIT_Bengaluru: (1/2) On the occasion of National Science Day, CMRIT-IIC in association with the I&amp;E Cell is organizing a webinar on G…","DrAgalyaV1","NEGATIVE",0.684622168540955,,,,,
"2022-02-27 11:49:14","RT @Christy1Gaga: @scotgov https://t.co/RCqw8Zqhxf","Green_Hydrogen","NEGATIVE",0.99316930770874,,,,,
"2022-02-27 11:46:12","Plug Power: Increasing Conviction For The Green Hydrogen Leader #hydrogeneconomy https://t.co/RncWjv3jTS","hydrogen4energy","POSITIVE",0.915634274482727,,,,,
"2022-02-27 11:44:10","@richardjfrancis @sophielouisecc As for blue hydrogen - ie H₂ from fossil methane, with carbon-capture &amp; storage, the answer is no

It closes off gas storage to any future use, eg as green H₂ storage

And it uses fossil gas

We need to leapfrog to blue H₂ to green H₂, or at least turquoise (CCS using solids)","gordonrlove","NEGATIVE",0.995569884777069,,,,,
"2022-02-27 11:40:18","https://t.co/iyGiKNPu7f Linde Engineering and Yara to Build 24 MW PEM Electrolyzer Plant for Green Hydrogen","prpnews","NEGATIVE",0.987880051136017,,,,,
"2022-02-27 11:39:55","(2/2) #cmrit #IIC_CMRIT #mhrd #mhrdiic #CSIR #CSIRNAL #laboratory #iic #institution #innovation #council #entrepreneur #entrepreneurship #Cell #webinar #webinaralert #NationalScienceDay #NationalScienceDay2022 #green #hydrogen #GreenHydrogen #greenenergy #Fuel","CMRIT_Bengaluru","NEGATIVE",0.957397878170013,,,,,
"2022-02-27 11:39:55","(1/2) On the occasion of National Science Day, CMRIT-IIC in association with the I&amp;E Cell is organizing a webinar on Green Hydrogen: Will it be the Fuel of the Future? on 28 Feb 2022.
Reg at: https://t.co/osepYYu4Tk
Meet: https://t.co/nOIrK0KF6G

@mhrd_innovation

#cmritbengaluru https://t.co/sc6OYny0Vy","CMRIT_Bengaluru","NEGATIVE",0.946083545684814,,,,,
"2022-02-27 11:34:23","RT @IrelandHydrogen: End #FossilFuels import

Use #Green #hydrogen from excess #renewableenergy for energy storage &amp; energy security","Hann_David","NEGATIVE",0.980124115943909,,,,,
"2022-02-27 11:27:07","@PieterHog @tom_nuttall Agree. They will have to. A green energy revolution is coming. Intermittent renewables alone won't cut it. We need reliable, home grown indy, safe nuclear, renewables &amp; clean hydrogen. Nuclear is vital &amp; the crucial historical lesson the Germans &amp; its green party have to to learn","choocter","POSITIVE",0.995436608791351,,,,,
"2022-02-27 11:24:33","@DrewLawDesign Hydrogen.
It's the way forward especially with cars, forget electric have to do 90K miles just to break even with the internal combustion engine in green, they're far more polluting especially manufature and changing, nobody has though about end of life disposal yet.","Starwarsfan1974","NEGATIVE",0.632462680339813,,,,,
"2022-02-27 11:18:43","RT @BritishHydrogen: Green hydrogen business Fusion Fuel Green and Portuguese self-consumption energy project developer KEME Energy have ag…","HydrogenSussex","NEGATIVE",0.738540053367615,,,,,
"2022-02-27 11:14:51","RT @WestyHaynes: @KwasiKwarteng Thus endangering Life on Earth by replacing code red with deeper code red.

We need Green Hydrogen, Wind, W…","ZoeatShine","NEGATIVE",0.994752764701843,,,,,
"2022-02-27 11:12:27","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","ekowalskie","POSITIVE",0.996877074241638,,,,,
"2022-02-27 11:08:28","RT @EarthAccounting: #GreenHydrogen now cheaper than blue in Middle East, but still way more expensive in Europe https://t.co/xnhVfqjuyq #C…","EtoupeJean","NEGATIVE",0.906536638736725,,,,,
"2022-02-27 11:05:06","Green Hydrogen India an Initiative by #phdcci and #haridhartineelaakash. 
For lastest #greenhydrogen updates visit our website. 

#greenhydrogenindia #fuelcell #climatechange #cleanenergy #hydrogen #climatechangeisreal #zeroemission #sustainability #energytransition #technology https://t.co/GnecPV2vyW","greenh2india","NEGATIVE",0.966740369796753,,,,,
"2022-02-27 11:03:23","RT @EarthAccounting: #GreenHydrogen now cheaper than blue in Middle East, but still way more expensive in Europe https://t.co/xnhVfqjuyq #C…","GreenAssam","NEGATIVE",0.906536638736725,,,,,
"2022-02-27 11:03:06","RT @IrelandHydrogen: @DanielYergin @andrewrsorkin @nytimes @dealbook #green #hydrogen

Like fossils, #fossilfuels are dead","ecoopsireland","NEGATIVE",0.998400509357452,,,,,
"2022-02-27 11:00:19","@elonmusk @Space_Pete These can also be refueled with green hydrogen in the future in the event of bottlenecks in gas deliveries. The Federal Environment Minister welcomes this very much. It's sad that we still have to fight for democracy in this day and age.","ChristinaNeura1","POSITIVE",0.994391024112701,,,,,
"2022-02-27 11:00:04","Wir brauchen Import-Terminals für grünen Wasserstoff (LiGHy - Liquid Green Hydrogen), nicht für flüssiges Erdgas (LNG), das den Verkaufspreis für russische Erdgasexporte auf dem Weltmarkt stützt.","Joa_Falken","NEGATIVE",0.995557010173798,,,,,
"2022-02-27 10:59:17","@CKemfert @rahmstorf @billmckibben @guardian Wir brauchen Import-Terminals für grünen Wasserstoff (LiGHy - Liquid Green Hydrogen), nicht für flüssiges Erdgas (LNG), dessen Import den Verkaufspreis für russische Erdgasexporte auf dem Weltmarkt stützt.","Joa_Falken","NEGATIVE",0.995632946491241,,,,,
"2022-02-27 10:56:42","@VQuaschning Wir brauchen Import-Terminals für grünen Wasserstoff (LiGHy - Liquid Green Hydrogen), nicht für flüssiges Erdgas (LNG), das den Verkaufspreis für russische Erdgasexporte auf dem Weltmarkt stützt.","Joa_Falken","NEGATIVE",0.992756187915802,,,,,
"2022-02-27 10:56:13","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","Desdemo16662231","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 10:53:24","RT @fuelcellsworks: Funding Agreement for Feasibility Studies for Potential #GreenHydrogen Project at #HayPoint - #DBT is ideally placed as…","Koverptw","POSITIVE",0.997379422187805,,,,,
"2022-02-27 10:53:10","RT @fuelcellsworks: .#Namibia Launches Its First #GreenHydrogen Plant - The construction will start during 2022 with the aim to be operatio…","Koverptw","NEGATIVE",0.981994092464447,,,,,
"2022-02-27 10:47:40","RT @Saudi_Gazette: Green hydrogen’s time is now. @KAUST_News — https://t.co/Fc8UMft9Dg https://t.co/Zz3T1oTECN","mdshaker179","NEGATIVE",0.993607997894287,,,,,
"2022-02-27 10:40:41","RT @h2_view: ICYMI: @SalzgitterAG is a step closer to achieving its low carbon steel ambitions, with the firm confirming a new deal that wi…","goalsecom","POSITIVE",0.947770416736603,,,,,
"2022-02-27 10:34:22","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","jobikk_","POSITIVE",0.996877074241638,,,,,
"2022-02-27 10:34:21","RT @beigewash: @RonniSalt Interesting. Twiggy has quite good instincts for survival, (whether people like them or not. Indue card is terrib…",76019818,"POSITIVE",0.885984182357788,,,,,
"2022-02-27 10:33:23","RT @ETEnergyWorld: Hydrogen could play a significant role in achieving the low carbon intensity and sustainability goals. 
Find out more ab…","grv2112","NEGATIVE",0.918026626110077,,,,,
"2022-02-27 10:31:03","Web3 is all Al This next decade is for energy transition - carbon capture, renewable energy, green hydrogen, green ammonia.","y_b_eth","NEGATIVE",0.934747159481049,,,,,
"2022-02-27 10:28:55","RT @NEOM: The transition to renewables is vital to the continued health of the planet 🌎. NEOM is developing the world’s largest green hydro…","RadheyM91642756","POSITIVE",0.999269664287567,,,,,
"2022-02-27 10:27:18","RT @fuelcellsworks: . @GalpPress “Doubles Its Ambition for #GreenHydrogen at #Sines” - The 100 megawatts (MW) originally proposed has now b…","Koverptw","NEGATIVE",0.99740332365036,,,,,
"2022-02-27 10:27:15","RT @fuelcellsworks: . #FusionFuel Signs Cooperation Agreement With #KEMEEnergy to Develop Solar-to-Green #Hydrogen Farm in #Sines, #Portuga…","Koverptw","NEGATIVE",0.656935751438141,,,,,
"2022-02-27 10:25:31","RT @fuelcellsworks: . #NigerRepublic and German Based #EmergingEnergyCorporation Sign Agreement to Develop #GreenHydrogen in #Niger - Green…","Koverptw","NEGATIVE",0.944689035415649,,,,,
"2022-02-27 10:17:03","#hydrogen #greenhydrogen @AuroraER_Oxford With the geopolitical situation (someone tell @AuroraER_Oxford to watch the news?), it is more likely that gas prices will remain higher - the days of cheap gas are over, rendering Green Hydrogen competitive sooner? 2 https://t.co/0mglESZ4et","GreenH2s","NEGATIVE",0.998800992965698,,,,,
"2022-02-27 10:15:58","Programs such as Germany's 'H2Global' Contracts-for-Difference awarded to foreign hydrogen producers as well as the proposed US Tax Credit system for low-carbon hydrogen should greatly speed up the emergence of the hydrogen market globally. 
6/ https://t.co/SnCcjKwmrJ","DWilliams_2022","POSITIVE",0.997440338134766,,,,,
"2022-02-27 10:15:45","#hydrogen #greenhydrogen bs! @AuroraER_Oxford Green Hydrogen is already competitive with NG. Article does not make sense, on an energy equivalent basis, the 4 month 120 day moving average NG price is EUR 2,96/kg H2 (LHV) and on 24 Feb 2022, the NG price is EUR 4,48/kg H2 (LHV) 1 https://t.co/0mglESZ4et https://t.co/7afjos4TZt","GreenH2s","NEGATIVE",0.996912837028503,,,,,
"2022-02-27 09:59:52","200 mio. € investment in green hydrogen pioneer Hy2gen AG https://t.co/Zzm1THCZPH  Hy2gen AG, the green hydrogen investment platform, announces the successful completion of a €200 million, investment round. The capital will be used for the construction of facilities in seve… https://t.co/S51qJdIUIP","chemeurope_com","POSITIVE",0.992017507553101,,,,,
"2022-02-27 09:56:58","Globally, there is 260GW of hydrogen electrolysis in planning, most of which is in Europe and the rest for export; again mainly to Europe. This is equal to 720TWh of hydrogen, or about half Russian gas imports to the EU.

Many smaller projects also..
1/ https://t.co/UklO8bs2zH","DWilliams_2022","NEGATIVE",0.983163893222809,,,,,
"2022-02-27 09:42:43","RT @ghs_oman: We are so grateful for the continued support form Ministry of Energy and Minerals for the values and mission of Global Green…","media_eom","POSITIVE",0.999629616737366,,,,,
"2022-02-27 09:42:02","RT @DrGrahamCooley: The Green #Hydrogen Revolution Started With A Trickle

“Everybody knows that natural gas is the primary source of hydro…","oilcata","NEGATIVE",0.989589095115662,,,,,
"2022-02-27 09:41:41","3 Huge Game-Changing Green #Hydrogen Projects Launch https://t.co/rG4yWyXhAz","Envirollect","POSITIVE",0.996123373508453,,,,,
"2022-02-27 09:38:12","The Green #Hydrogen Revolution Started With A Trickle

“Everybody knows that natural gas is the primary source of hydrogen, along with coal, so here is the caveat: hydrogen is not a #sustainable fuel, unless it comes from #renewable resources” https://t.co/429DMpNRPL","DrGrahamCooley","NEGATIVE",0.998066961765289,,,,,
"2022-02-27 09:36:36","@DanielYergin @andrewrsorkin @nytimes @dealbook #green #hydrogen

Like fossils, #fossilfuels are dead","IrelandHydrogen","NEGATIVE",0.998698115348816,,,,,
"2022-02-27 09:32:20","RT @IrelandHydrogen: End #FossilFuels import

Use #Green #hydrogen from excess #renewableenergy for energy storage &amp; energy security","ecoopsireland","NEGATIVE",0.980124115943909,,,,,
"2022-02-27 09:25:50","@MichaelEMann @IrishTimes Better with #green #hydrogen","IrelandHydrogen","POSITIVE",0.519974589347839,,,,,
"2022-02-27 09:22:50","End #FossilFuels import

Use #Green #hydrogen from excess #renewableenergy for energy storage &amp; energy security https://t.co/HxNPPs6wO2","IrelandHydrogen","NEGATIVE",0.98875904083252,,,,,
"2022-02-27 09:20:57","@MLiebreich #Green #hydrogen from excess renewable energy.","IrelandHydrogen","NEGATIVE",0.972563922405243,,,,,
"2022-02-27 09:18:35","@USPS 
We are in the beginning of a huge change into clean transportation this decade. Don't live in the past. Go 60 percent green!! You can be the leader and use green hydrogen and electric vehicles. Change the world and make a difference.  @LouisDeJoy 
https://t.co/oF3j7TsMKS","ConnorAntico","POSITIVE",0.996218979358673,,,,,
"2022-02-27 09:18:19","@laurimyllyvirta Globally, there is 260GW of hydrogen electrolysis in planning, most of which is in Europe and the rest for export; again mainly Europe. This is equal to 720TWh of hydrogen, or about half Russian gas imports to the EU.

Many smaller projects also.. https://t.co/UklO8barb7","DWilliams_2022","NEGATIVE",0.985281884670258,,,,,
"2022-02-27 08:57:41","❌He is an ignorant or liar
Hydrogen isn’t a source of #energy out of #nuclear fussion ☢️ wich isn’t able yet https://t.co/wPodG6Y6aA #ClimateCrisis 
France  / Macron Announces Plans For First SMR And Green Hydrogen From Nuclear Plants By 2030 https://t.co/1X5h2tLipH","rpujolvives","NEGATIVE",0.997579514980316,,,,,
"2022-02-27 08:52:13","RT @ITMPowerPlc: .@Airbus is planning to use a superjumbo A380 to test jet engines powered by green #hydrogen. The sky really is the limit.…","H2Vector","NEGATIVE",0.978883862495422,,,,,
"2022-02-27 08:51:22","2⃣ #Green #Hydrogen:
It is produced by the electricity-intensive electrolysis of water and is the only carbon-neutral technique.

As of now, Green Hydrogen is expected to be expensive but in next ten years, its price can reduce by 50%.","YMehta_","NEGATIVE",0.99296098947525,,,,,
"2022-02-27 08:49:11","RT @jpr007: A similar situation exists in Western Australia, with green hydrogen costing $2.61/kg, compared to $4.65/kg for blue

By contra…","Pandapreneur","NEGATIVE",0.996744394302368,,,,,
"2022-02-27 08:47:12","RT @shaibaba: My take today on India's Green #HydrogenPolicy that is designed to aid India’s efforts to meet its #climate targets while red…","pradx","POSITIVE",0.990312457084656,,,,,
"2022-02-27 08:40:38","@Vayod3 Batteries 
Pumped hydro 
Interconnecters 
Green hydrogen
Molten salt 
All the technology is here but vested interest will do everything they can to milk this cow for every last drop for their interests not ours
AEMO has mapped the path
@mcannonbrookes  has shown the path","rjlavo22","NEGATIVE",0.923136830329895,,,,,
"2022-02-27 08:38:46","RT @denysbennett: @KarenSillence @anbesi It’s do-able &amp"," it’s necessary. Renewables are intermittent but now so cheap we can afford to have…","KarenSillence","NEGATIVE",0.998941123485565,,,,
"2022-02-27 08:33:49","What is India's Green Hydrogen policy all about; Here's all you need to know | By @MatthamRamesh

https://t.co/DnLj7dPDae","maheshcafe","NEGATIVE",0.902941167354584,,,,,
"2022-02-27 08:33:41","What is India's Green Hydrogen policy all about; Here's all you need to know | By @MatthamRamesh  

https://t.co/8yxgJJbH0m","maheshcafe","NEGATIVE",0.871971130371094,,,,,
"2022-02-27 08:32:26","RT @NEOM: The transition to renewables is vital to the continued health of the planet 🌎. NEOM is developing the world’s largest green hydro…","MsBlueEarth2","POSITIVE",0.999269664287567,,,,,
"2022-02-27 08:31:41","Green hydrogen policy is great, but we need more
https://t.co/NhVDUsQJnA","arvindmahajan","NEGATIVE",0.98583996295929,,,,,
"2022-02-27 08:30:59","RT @h2_view: ICYMI: @SalzgitterAG is a step closer to achieving its low carbon steel ambitions, with the firm confirming a new deal that wi…","JoSamps92","POSITIVE",0.947770416736603,,,,,
"2022-02-27 08:19:56","Green hydrogen policy and way ahead https://t.co/TJZ3550ANS via @NewIndianXpress #GencorPower #RenewableEnergy  #SustainableEnergy #CleanEnergy #Electricity #PowerGen","GencorPower","POSITIVE",0.989664018154144,,,,,
"2022-02-27 08:11:54","RT @fuelcellsworks: Big Move for @GaussinGroup as it Enters #China, Largest #TruckMarket in the World - to develop new partnerships to be a…","VBelhelen","POSITIVE",0.99647468328476,,,,,
"2022-02-27 08:08:11","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","wiesent24","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 08:04:46","RT @greenh2india: Green Hydrogen India an Initiative by #phdcci and #haridhartineelaakash. 
For lastest #greenhydrogen updates visit our we…","JFSebastian146","POSITIVE",0.940333902835846,,,,,
"2022-02-27 07:58:33","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","Phillip11436684","POSITIVE",0.996877074241638,,,,,
"2022-02-27 07:55:50","Green Hydrogen India an Initiative by #phdcci and #haridhartineelaakash. 
For lastest #greenhydrogen updates visit our website. 

#greenhydrogenindia #fuelcell #climatechange #cleanenergy #hydrogen #climatechangeisreal #zeroemission #sustainability #energytransition #technology https://t.co/fV6SQ1rvFp","greenh2india","NEGATIVE",0.964396834373474,,,,,
"2022-02-27 07:36:21","RT @SANewsRoundup: South Africa in Talks With Investors on Green Hydrogen Projects - Bloomberg https://t.co/pyiu0i01S7","BonnieW74830102","NEGATIVE",0.915066838264465,,,,,
"2022-02-27 07:36:18","RT @h2_view: ICYMI: @SalzgitterAG is a step closer to achieving its low carbon steel ambitions, with the firm confirming a new deal that wi…","bigx1","POSITIVE",0.947770416736603,,,,,
"2022-02-27 07:35:22","@M_at @MusingsEv Yes, it’s purposely woolly, isn’t it.  

“Green Hydrogen” may have put the fossil fuel lobbyists off reading it and learning about real progress?","Tytalus7","NEGATIVE",0.998098313808441,,,,,
"2022-02-27 07:22:59","@M_at @MusingsEv I thought that, but the article is more about how renewables, heat pumps, EVs and green hydrogen are now better alternatives than fossil fuel derived H2 or similar.
E-fuels carry all the local air quality issues fossil fuels do, but that’s what’s implied by this photo #ClickBait","Tytalus7","NEGATIVE",0.989987790584564,,,,,
"2022-02-27 07:22:11","RT @h2_view: ICYMI: @SalzgitterAG is a step closer to achieving its low carbon steel ambitions, with the firm confirming a new deal that wi…","JohannesIEckert","POSITIVE",0.947770416736603,,,,,
"2022-02-27 07:17:01","RT @h2_view: ICYMI: @SalzgitterAG is a step closer to achieving its low carbon steel ambitions, with the firm confirming a new deal that wi…","mar13hydrogen","POSITIVE",0.947770416736603,,,,,
"2022-02-27 07:16:00","RT @EarthAccounting: #GreenHydrogen now cheaper than blue in Middle East, but still way more expensive in Europe https://t.co/xnhVfqjuyq #C…","kat_pep_","NEGATIVE",0.906536638736725,,,,,
"2022-02-27 07:14:58","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","withthe_wind","POSITIVE",0.996877074241638,,,,,
"2022-02-27 07:14:35","RT @EarthAccounting: #GreenHydrogen now cheaper than blue in Middle East, but still way more expensive in Europe https://t.co/xnhVfqjuyq #C…","GeochemOz","NEGATIVE",0.906536638736725,,,,,
"2022-02-27 07:09:48","What is India's Green Hydrogen policy all about; Here's all you need to know | By @MatthamRamesh

https://t.co/9q5wadXW8H","businessline","NEGATIVE",0.92068874835968,,,,,
"2022-02-27 07:08:44","RT @EarthAccounting: #GreenHydrogen now cheaper than blue in Middle East, but still way more expensive in Europe https://t.co/xnhVfqjuyq #C…","EnviroChapel","NEGATIVE",0.906536638736725,,,,,
"2022-02-27 07:06:30","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","DrPongs","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 07:00:01","#GreenHydrogen now cheaper than blue in Middle East, but still way more expensive in Europe https://t.co/xnhVfqjuyq #CleanEnergy https://t.co/f5zg0yfg3A","EarthAccounting","NEGATIVE",0.943319261074066,,,,,
"2022-02-27 06:54:26","@ClaireKraatz @ReserveList @WhiteTundraSG @maxfawcett @sohaibab9 You tell me?  I already know but I expected you to know this given your viewpoint of Green Hydrogen &amp"," EV's in India?","BubleQe","NEGATIVE",0.536148369312286,,,,
"2022-02-27 06:47:50","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","PrattDaveWHP","POSITIVE",0.996877074241638,,,,,
"2022-02-27 06:44:22","@itsTarH Bhai, will green hydrogen replace cooking gas also in the future... Then it is big for gail...","ChabriaPrem","POSITIVE",0.529597401618958,,,,,
"2022-02-27 06:42:51","@BubleQe @ReserveList @WhiteTundraSG @maxfawcett @sohaibab9 Huge focus on green hydrogen for #India. https://t.co/fsZlZ6iann","ClaireKraatz","POSITIVE",0.638594567775726,,,,,
"2022-02-27 06:25:00","To display its commitment to achieve #netzero emissions, @ahluss explains that India has incentivised the production of #greenhydrogen. https://t.co/wvDLZQsySZ","orfonline","NEGATIVE",0.969223737716675,,,,,
"2022-02-27 06:21:46","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","income_us","POSITIVE",0.996877074241638,,,,,
"2022-02-27 06:09:13","https://t.co/ThQ2dhA0Be","anna26458","NEGATIVE",0.99078357219696,,,,,
"2022-02-27 06:07:19","Just a bit of reading material for anyone interested in $GTLL to consider.
Makes me know it's just a matter of time.
Holders already know these things but still a good article to pass the time and ease the mind.

https://t.co/1DMz6zrmw3

#hydrogen 
#Cummins","Christo73359167","POSITIVE",0.99750691652298,,,,,
"2022-02-27 06:06:12","@SA_VanInvestor @MarkMCruden @annmarie Green hydrogen is a viable option for industrial heating applications. Probably not feasible for residential heating, though. Maybe large apartment complexes? The issues with nuclear are cost to build new capacity &amp; dealing with radioactive waste.","mathvink","NEGATIVE",0.99854576587677,,,,,
"2022-02-27 06:01:20","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","robbe931","POSITIVE",0.996877074241638,,,,,
"2022-02-27 06:00:13","What is India's Green Hydrogen policy all about; Here's all you need to know | By @MatthamRamesh  

https://t.co/tHbxykWr7U","businessline","NEGATIVE",0.871030211448669,,,,,
"2022-02-27 06:00:07","ICYMI: @SalzgitterAG is a step closer to achieving its low carbon steel ambitions, with the firm confirming a new deal that will see 
@uniper_energy supply the manufacturer with green #hydrogen from its Wilhelmshaven plant in Germany.

#HydrogenNow #H2View
https://t.co/v6cW3DMX4B","h2_view","POSITIVE",0.975656986236572,,,,,
"2022-02-27 05:56:18","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","ARobhere13","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 05:54:20","@cleantechnica Green hydrogen is far better, cleaner, and better for the environment.","Questiontheans1","POSITIVE",0.987849295139313,,,,,
"2022-02-27 05:52:46","@vetris_stocks Sir,Is Green Hydrogen vertical part of Sterling&amp;Wilson and Mr Mukesh Ambani plan to invest $75 billion in renewable sector is it through Sterling&amp;Wilson or reliance industries.","Bharat2884","NEGATIVE",0.952714443206787,,,,,
"2022-02-27 05:40:33","Green Hydrogen India an Initiative by #phdcci and #haridhartineelaakash. 
For lastest #greenhydrogen updates visit our website. 

#greenhydrogenindia #fuelcell #climatechange #cleanenergy #hydrogen #climatechangeisreal #zeroemission #sustainability #energytransition #technology https://t.co/53iceKx4u8","greenh2india","NEGATIVE",0.961199045181274,,,,,
"2022-02-27 05:31:02","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","vitasumpela","POSITIVE",0.996877074241638,,,,,
"2022-02-27 05:22:16","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","ConchaTacoLady","POSITIVE",0.996877074241638,,,,,
"2022-02-27 05:19:05","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","ChristaArtman","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 05:10:17","RT @gailindia: #Hydrogen can be used as a greener fuel option for vehicles, industries and homes, reduces greenhouse gas emissions, and inc…","suyashshivani","NEGATIVE",0.81648176908493,,,,,
"2022-02-27 05:07:59","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","autarchprinceps","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 05:06:59","from ionized hydrogen atoms and doubly ionized oxygen atoms in faint blue-green hues trace the shocked, glowing gas. The supernova remnant has an estimated age of about 40,000 years, meaning light from the massive stellar explosion first reached Earth 40,000 years ago.","Radiocom1G","POSITIVE",0.981036305427551,,,,,
"2022-02-27 05:05:57","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","mosestamakloe","POSITIVE",0.996877074241638,,,,,
"2022-02-27 05:01:29","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","healnownotlater","POSITIVE",0.996877074241638,,,,,
"2022-02-27 05:01:25","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","TiChitsinde","POSITIVE",0.996877074241638,,,,,
"2022-02-27 05:00:10","An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydrogen, heavy-duty batteries and cleaner fuels are the ticket. Cummins, a century-old maker of dirty diesels, is leading the charge. https://t.co/qLigI9RQ7b","Forbes","POSITIVE",0.991367876529694,,,,,
"2022-02-27 04:50:22","@Mocha_ShakaKhan Plus there's going to be a massive role out of solar &amp; green hydrogen storage..

Germany Doubles Pace of Energy Transition
https://t.co/HPLAdiFTql","pmagn","POSITIVE",0.866443037986755,,,,,
"2022-02-27 04:41:12","PT PLN (Persero), PT Pertamina (Persero) dan PT Pupuk Indonesia bekerja sama dalam mewujudkan Green Industry Cluster melalui penyediaan energi baru terbarukan (EBT) dalam pengembangan green hydrogen dan green ammonia.
https://t.co/JHGCR6v1Hk","desaglobalid","NEGATIVE",0.98858517408371,,,,,
"2022-02-27 04:34:05","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","hthomas3_thomas","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 04:31:54","@Suicide95518428 @EnergyPeddler @EnergyCredit1 @BlacklionCTA @StevenMandrapa Posting random facts to prove your point, like you do with green hydrogen is amusing. I would eat humble pie if you had intellectual strength. For now, you are just an annoying sideshow. So I’m out. Too much brain damage.","QuickDCapital","NEGATIVE",0.998508870601654,,,,,
"2022-02-27 04:27:42","@Suicide95518428 @EnergyPeddler @EnergyCredit1 @BlacklionCTA @StevenMandrapa We all know that you are the know all of eft. From green hydrogen costs to everything. All hail you. Happy now?","QuickDCapital","POSITIVE",0.9991335272789,,,,,
"2022-02-27 04:10:34","RT @bloombergquint: Even after becoming cheap, green hydrogen will have to find where it can be used. And not all use cases are likely to s…","eshanimathur5","NEGATIVE",0.997514009475708,,,,,
"2022-02-27 04:03:23","@locke_or_demos @balajis Green Hydrogen will likely be $1/kg by 2030 in favorable geographies. At that point it is competitive with fossil fuels. It is the only way heavy industry decarbonizes &amp; Japan, Europe &amp; others heavily dependent on gas imports have to find a replacement fuel.","bbalkus","NEGATIVE",0.967838525772095,,,,,
"2022-02-27 03:59:47","RT @NEOM: The transition to renewables is vital to the continued health of the planet 🌎. NEOM is developing the world’s largest green hydro…","GbengaJ10544472","POSITIVE",0.999269664287567,,,,,
"2022-02-27 03:58:11","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","WallerD2","POSITIVE",0.996877074241638,,,,,
"2022-02-27 03:54:09","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","Multijo1","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 03:49:40","RT @activist360_co: The next energy market disruptor, green hydrogen is moving at lightspeed and global investment, with strong policy supp…","DakotaKalasa","POSITIVE",0.99087256193161,,,,,
"2022-02-27 03:49:37","RT @activist360_co: Experts sound the alarm on oil sector’s blue hydrogen push. EU green investment rules facilitate the rollout of blue hy…","DakotaKalasa","POSITIVE",0.585516631603241,,,,,
